,id,status_id,created_at,text,address,loc,situ,save,sos,sos.pred,sos.correct
146,146,9.02112E+17,8/28/2017 10:15,"Harvey flooding ravages Texas as Abbott orders another 1,000 National Guard members  via the @FoxNews App https://t.co/eTfEp6tWHQ",0,NA,0,0,0,0,0
147,147,9.0182E+17,8/27/2017 14:53,"Oyster Creek wrapping around our hood. Flowing well and staying in banks, struggling to keep up with storm water off streets. #Harvey #Safe https://t.co/VnR3G303hl",0,NA,0,0,0,0,0
148,148,9.01886E+17,8/27/2017 19:16,"Bastrop County will be conducting a Press Conference, Sunday 8/27/17 @ 5PM located at 104 Grady Tuck Blvd at Bastrop Police Dept. #Harvey",1,NA,0,0,0,0,0
149,149,9.02357E+17,8/29/2017 2:27,Bay Area companies giving money to @RedCross for #HurricaneHarvey relief efforts. #Apple donated $2 million. #Chevron donated $1 million. https://t.co/omhnrbRCQ6,0,NA,0,0,0,0,0
150,150,9.02235E+17,8/28/2017 18:23,5629 Yale St. - Awaiting Update. #Houston #HarveyRescue #HarveySOS #Houstonflooding #HurricaneHarvey,1,NA,0,1,0,0,0
151,151,9.02316E+17,8/28/2017 23:44,"Oroville Dam UPDATE 8/28/2017👍 7:00PM 📡 Frequency Ring 📡 ☣LHC☣🔴Solar 🔴🌌Hurricane Harvey🌌
https://t.co/ikDKIL8E20 https://t.co/EfKWujkxxk",0,NA,0,0,0,0,0
152,152,9.01865E+17,8/27/2017 17:50,"Terrified about what #Harvey is doing to Houston, my beloved hometown &amp; the place so many of my friends and family live. It is devastating.",0,NA,0,0,0,0,0
153,153,9.02315E+17,8/28/2017 23:41,"RT BR_Traffic I-10 West is closed in Beaumont, Texas (near Smith Road) due to flooding. Traffic is advised to use an alternate route.",0,NA,1,0,0,0,0
154,154,9.02343E+17,8/29/2017 1:31,.@abc13houston says wheelchairs are needed at GRB Convention Center. Donations can be dropped off at Chartres St. side of bldg. #Harvey,0,NA,0,0,0,0,0
155,155,9.02284E+17,8/28/2017 21:35,#MusicMonday #NewMusic Hurricane Harvey don't stop no show 💯 3 new tracks from yours truly up now 👉 https://t.co/XpzDWk50R5 https://t.co/X7M5mj1byO,0,NA,0,0,0,1,0
156,156,9.01807E+17,8/27/2017 14:00,"@jenna2005 are u anywhere near the CVS at 249 feeder and Cypresswood dr?
trying to assess flooding at E &amp; W Cypress Forest Dr. any info thx",1,NA,0,0,0,0,0
157,157,9.01819E+17,8/27/2017 14:49,Mom says they are stuck in Decker Prairie. Spring Creek Bridge on 249 is closed and 2920 is flooded.,1,NA,0,0,0,0,0
158,158,9.01891E+17,8/27/2017 19:35,"FOR ANYONE EVACUATING AND NEED A PLACE FOR ANIMALS, MONTGOMERY FAIRGROUNDS HAVE SHELTERS IN PLACE!! RT TO SAVE ANIMALS LIVES PLEASE! #HARVEY",0,NA,0,0,0,0,0
159,159,9.01814E+17,8/27/2017 14:28,Sister station KHOU evacuating building due to flooding -- https://t.co/DJSuvZhNQy,0,NA,0,0,0,0,0
160,160,9.01866E+17,8/27/2017 17:55,"Heavy Rain, Flooding Cause Concern Across Tampa Bay Area - https://t.co/aO8v6TGhgm https://t.co/BaY7rmzIH6 #USA #Breaking #News",0,NA,0,0,0,0,0
161,161,9.02121E+17,8/28/2017 10:50,"Places like Corpus Christi, Port Arsansas, Rockport etc. They need relief too. They faced a cat 4 hurricane directly. A lot to be rebuilt https://t.co/Ad7NTboqYg",0,NA,0,0,0,0,0
162,162,9.01809E+17,8/27/2017 14:10,"#Houston floods TC Jester at Pinemont, White Oak Bayou. Normally 20' from bridge to water. https://t.co/UE1jzY8vOI",0,NA,0,0,0,0,0
163,163,9.02356E+17,8/29/2017 2:25,Update: Fort Worth expects evacuees to begin arriving early Tuesday #harvey #TexasStrong https://t.co/zWDTUufOKs,0,NA,0,0,0,0,0
164,164,9.01821E+17,8/27/2017 14:57,The Latest: Flooding causes Houston TV station to evacuate https://t.co/0uypIzY3Rk,0,NA,0,0,0,0,0
165,165,9.02188E+17,8/28/2017 15:16,"A Port In The Storm - It’s been 12 years this week since Hurricane Katrina brought death, devastation, and dest... https://t.co/o6uvqi3OdI",0,NA,0,0,0,0,0
166,166,9.02212E+17,8/28/2017 16:51,Harvey: Houston officials to relieve pressure on city dam in move that could cause further flooding  The Independent https://t.co/fQptf2yW8S,0,NA,0,0,0,0,0
167,167,9.02213E+17,8/28/2017 16:54,Western union is waiving the sending fee if you need to send money to those who are affected by #Harvey.,0,NA,0,0,0,0,0
168,168,9.02161E+17,8/28/2017 13:29,"*Nuclear Power Plant* near eye of Hurricane Harvey - ""Station Blackout"" https://t.co/TVfp3RGMZm via @YouTube",0,NA,0,0,0,0,0
169,169,9.02187E+17,8/28/2017 15:13,@SonHiram Not really still have power and not flooding too bad! I just hate being stuck in one place,0,NA,0,0,0,0,0
170,170,9.02188E+17,8/28/2017 15:16,Really good story on Houston's flooding which is exacerbated by developemnt in floodplains &amp; prairie on top of climate change &amp; heavier rain https://t.co/OlDAZCP4kU,0,NA,0,0,0,0,0
171,171,9.02186E+17,8/28/2017 15:06,Space station video of Harvey can't be processed due to storm https://t.co/gHzEYsBghz,0,NA,0,0,0,0,0
172,172,9.02364E+17,8/29/2017 2:53,@BarackObama Since when are you wanting to help anyone but yourself.  Your agenda is failing and so are you!  Don't use Hurricane Harvey 4 UR PR efforts!,0,NA,0,0,0,0,0
173,173,9.01826E+17,8/27/2017 15:16,@realDonaldTrump ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck  https://t.co/IpGAOQHgZL,0,NA,0,0,0,0,0
174,174,9.02185E+17,8/28/2017 15:03,17 feet above parkway!?Insanity!  Created by #HurricaneHarvey with more rain coming?  Pray for Texas. https://t.co/Z3vcLmb4SA,0,NA,0,0,0,0,0
175,175,9.02185E+17,8/28/2017 15:02,Shelter info for Fort Bend Cty residents. #Harvey https://t.co/h1YO3lb7I2,0,NA,0,0,0,0,0
176,176,9.02288E+17,8/28/2017 21:55,@nick4iezos Is the entire street flooded around them?,0,NA,0,0,0,0,0
177,177,9.02365E+17,8/29/2017 2:58,@Zak_Rickerson Wait... Then why the fuck was there hurricane in the first place?,0,NA,0,0,0,0,0
178,178,9.0229E+17,8/28/2017 22:02,This is our street. Notice the sign at the end. #Harvey https://t.co/fUuBpHmruZ,0,NA,0,0,0,0,0
179,179,9.01848E+17,8/27/2017 16:45,Walnut Ridge native rides out Hurricane Harvey https://t.co/bthw10ikJ8 https://t.co/8Lllz8zbwo,0,NA,0,0,0,0,0
180,180,9.01825E+17,8/27/2017 15:15,Currently in Houston. Majoring Flooding. And yes that bridge is 16ft high... https://t.co/HknLeytjPf,0,NA,0,0,0,0,0
181,181,9.01884E+17,8/27/2017 19:07,@poppy2324 We are.  Very fortunate in our area...minor street flooding...but the city has terrible flooding all over.,0,NA,0,0,0,0,0
182,182,9.01864E+17,8/27/2017 17:48,"@Hope012015 A lot of Houston's,  and surrounding area, people w/boats are putting them out to be used for rescues. Perhaps one will be on your street.",0,NA,0,0,0,0,0
183,183,9.02375E+17,8/29/2017 3:39,#HurricaneHarvey thanks @BarackObama  for all the safety regulations you put into place that are protecting the people of Hustion.,0,NA,0,0,0,0,0
184,184,9.02288E+17,8/28/2017 21:55,Street Flooding https://t.co/DoBJw4AnDk,0,NA,1,0,0,0,0
185,185,9.02325E+17,8/29/2017 0:20,12371 Gable Wind Mill - Awaiting Updates. #Houston #HoustonSOS #HarveyRescue #HarveySOS #Houstonflooding #HurricaneHarvey,1,NA,0,1,0,0,0
186,186,9.02218E+17,8/28/2017 17:14,"Flash Flood Warning including Angleton TX, West Columbia TX, Wild Peach Village TX until 3:15 PM CDT https://t.co/XG9aPQjsjQ",0,NA,1,0,0,0,0
187,187,9.01927E+17,8/27/2017 21:58,dcexaminer WATCH: Houston CNN affiliate forced to evacuate as Hurricane Harvey floods station https://t.co/8QoOlWJuWJ …,0,NA,0,0,0,0,0
188,188,9.01842E+17,8/27/2017 16:20,West LA S Vermont Ave / W 94th St **Roadway Flooding** https://t.co/eH20znpHBX,1,NA,1,0,0,0,0
189,189,9.01831E+17,8/27/2017 15:36,@FFarmlabs @docrocktex26 @LWilliams395 @elrond50 Some flooding in South Austin and central Austin around Shoal Creek.,0,NA,0,0,0,0,0
190,190,9.02036E+17,8/28/2017 5:10,"#climatechange #ClimateChangeIsReal #DonaldTrump #MAGA #Houston #Louisiana Bay City, TX residents urged 2 evacuate w/10 foot flooding 4cast",0,NA,0,0,0,0,0
191,191,9.019E+17,8/27/2017 20:10,"Hurricane Harvey arrives in Houston; floods the place, gifts lots of tornadoes and alligators via the floods continues to rampage thereafter",0,NA,0,0,0,0,0
192,192,9.02326E+17,8/29/2017 0:22,Good news is that in Fort Bend flooding should soon start to recede.,0,NA,0,0,0,0,0
193,193,9.0223E+17,8/28/2017 18:03,"@JeffreyMDavids1 I've lived in Hurricane Alley for 18 years, and it was the first time I had seen it, so I went and looked it up. We'll see.",0,NA,0,0,0,0,0
194,194,9.01816E+17,8/27/2017 14:38,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck - BuzzFeed News https://t.co/QR6CGvYGMA,0,NA,0,0,0,0,0
195,195,9.02197E+17,8/28/2017 15:53,"#HurricaneHarvey

Has anyone heard anything about Jersey village (West Rd./Jones Rd.)?? My sister, nephew, and his father live there",0,NA,0,0,0,0,0
196,196,9.0213E+17,8/28/2017 11:26,"Shame on #CNN 4 not allowing people 2 view live feed during #HurricaneHarvey Do your part give access 

Cable greed exceeds human need @CNN",0,NA,0,0,0,0,0
197,197,9.02207E+17,8/28/2017 16:30,"Houston officials say about 185 critical rescue requests are pending, 2,000 total rescued so far in Harvey flooding https://t.co/EXPY8wKA1p",0,NA,0,0,0,0,0
198,198,9.01899E+17,8/27/2017 20:09,The entrance to Allen Parkway looks like a lake #Harvey2017 #prayforhouston #hurricaneharvey https://t.co/jKGqwXZeQF,0,NA,0,0,0,0,0
199,199,9.0206E+17,8/28/2017 6:45,"#XRIM #MONEY WSJ

At least 148,565 people in the path of the hurricane were without cable or wireline service on Sunday, the FCC saidhttps:…",0,NA,0,0,0,0,0
200,200,9.02291E+17,8/28/2017 22:05,"@badideasdaily I'm an Okie. Towns I've lived in Texas are Paris, The Colony, Bryan/College Station, Corpus Christie, And Portland. #Harvey",0,NA,0,0,0,0,0
201,201,9.02229E+17,8/28/2017 17:56,"This is a creek, about 2 miles back from here, Which used to be a park. It's about half mile from my house #houstonflood #Houston #Harvey https://t.co/TO5TtlsFfz",0,NA,0,0,0,0,0
202,202,9.01869E+17,8/27/2017 18:06,Saying a prayer for everyone in Houston as the catastrophic flooding is taking place there. #HoustonFlood2017,0,NA,0,0,0,0,0
203,203,9.01812E+17,8/27/2017 14:23,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck - BuzzFeed News https://t.co/URDLtnIiGw,0,NA,0,0,0,0,0
204,204,9.02325E+17,8/29/2017 0:20,..the hurricane to happen in the first place?,0,NA,0,0,0,0,0
205,205,9.01877E+17,8/27/2017 18:39,ICE reportedly left 50 women and children stranded at a San Antonio bus station in the path of #Harvey https://t.co/vXugdtdv5c,0,NA,0,0,0,0,0
206,206,9.02106E+17,8/28/2017 9:50,VIDEO: Major flooding on Highway 6 near College Station https://t.co/PyVmjoXP5p,0,NA,1,0,0,0,0
207,207,9.02335E+17,8/29/2017 1:00,"houston wasnt the only place hit by the hurricane, there's other places that are just as bad
#prayforvictoria#prayforrefugio#prayforcorpus",0,NA,0,0,0,0,0
208,208,9.0234E+17,8/29/2017 1:21,#Harvey SOS call 911 before coast guard adv locat zip street no of peep    then the coast guard,0,NA,0,0,0,0,0
209,209,9.02176E+17,8/28/2017 14:29,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck https://t.co/Z7UP3jBJ8B via @aflores,0,NA,0,0,0,0,0
210,210,9.01828E+17,8/27/2017 15:25,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck - BuzzFeed News https://t.co/lyi24r0nLA,0,NA,0,0,0,0,0
211,211,9.01819E+17,8/27/2017 14:49,Snapchat maps is better than the news to view the flooding in the area,0,NA,0,0,0,0,0
212,212,9.01843E+17,8/27/2017 16:23,"morning update: water rising at Sterret &amp; William St. Major flooding, neighbors helping out. #Harvey #HurricaneHarvey #houwx #houstonflood https://t.co/AuRgfh8UGp",0,NA,0,0,0,0,0
213,213,9.01831E+17,8/27/2017 15:38,"Watch ""Port Aransas, TX Hurricane Harvey Aftermath - 8/26/2017"" on YouTube - https://t.co/UX0jiaYYH9",0,NA,0,0,0,0,0
214,214,9.0182E+17,8/27/2017 14:53,Some people still need rescuing in Cherry Tree Lane in friendswood. @KHOU @ #Harvey,0,1,0,1,1,0,1
215,215,9.02172E+17,8/28/2017 14:12,"Disabled vehicle, right lane blocked in #Mesquite on 635 LBJ Fwy NB at Gross Rd, stop and go traffic back to Military Pky, delay of 3 mins",1,NA,0,0,0,0,0
216,216,9.02196E+17,8/28/2017 15:48,They need to stop scheduling games in hurricane alley till week 3  https://t.co/c4hc4rY9so,0,NA,0,0,0,0,0
217,217,9.02368E+17,8/29/2017 3:12,"@DidanDillon Yes, the street flooding has went down!",0,NA,0,0,0,0,0
218,218,9.01919E+17,8/27/2017 21:28,"Heights Blvd and surrounding bayou 
.
.
.
.
#heightsblvd #harvey #houston #texas #iphone… https://t.co/r9CNiWXSYI",0,NA,0,0,0,0,0
219,219,9.02178E+17,8/28/2017 14:37,Woke up to sunshine. Uh oh - Harvey leaving h-town for Lafayette area. Gotta go thru Port Arthur Beaumont and Orange to get there. Oh dear! https://t.co/Jg3PN4n2MR,0,NA,0,0,0,0,0
220,220,9.02107E+17,8/28/2017 9:52,Hurricane Harvey: Another Tornado In Fort Bend County - https://t.co/Svw17fg3ed https://t.co/PjMex0MedK,0,NA,0,0,0,0,0
221,221,9.02173E+17,8/28/2017 14:16,"""There's a special place in hell..."" #HurricaneHarvey
https://t.co/eEFaylJvjQ",0,NA,0,0,0,0,0
222,222,9.02369E+17,8/29/2017 3:17,Proud of #Harvey volunteers evacuating St. Luke's hospital patients - world class rescue planning - so toll is much less. Pl donate. #SNRTG,0,NA,0,0,0,0,0
223,223,9.0181E+17,8/27/2017 14:14,How could this happen? Leaving 50 women &amp; 👶 at a 🚌 station just before #Harvey hit Texas; @ICEgov should feel 😐 for this disgrace,0,NA,0,0,0,0,0
224,224,9.01813E+17,8/27/2017 14:24,RAW: Aerial view of Texas devasted by Hurricane Harvey. https://t.co/g45l8sstPN,0,NA,0,0,0,0,0
225,225,9.01835E+17,8/27/2017 15:52,#I10 @ #Yale street #Houston #Harvey https://t.co/QfjoPykpur,0,NA,0,0,0,0,0
226,226,9.02135E+17,8/28/2017 11:43,Closed due to flooding. in #Katy on Hwy 99 NB at I-10 #traffic https://t.co/vuUN2yElDh,0,NA,1,0,0,0,0
227,227,9.02203E+17,8/28/2017 16:15,"@MSNBC we have had a controlled dam release before. Last year, memorial day. Barker dam I believe. You may want to check #Harvey",0,NA,0,0,0,0,0
228,228,9.0186E+17,8/27/2017 17:34,#Harvey Houston Texas area flat bottom boat owners urged to take them to the nearest Houston police station for use in high water rescue.,0,NA,0,0,0,0,0
229,229,9.01888E+17,8/27/2017 19:23,Parts of the Houston area (Cypress Creek) had a once-in-500 year flood in 2015. https://t.co/fZDPGA7rpc,0,NA,0,0,0,0,0
230,230,9.01809E+17,8/27/2017 14:11,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck - BuzzFeed News https://t.co/vwFb3exJci,0,NA,0,0,0,0,0
231,231,9.0223E+17,8/28/2017 18:04,Please be aware of new measures put in place by HB1774 #txlege #harvey https://t.co/QXMguOhrCC https://t.co/A9en6A9C28,0,NA,0,0,0,0,0
232,232,9.02338E+17,8/29/2017 1:11,"@JayhowdenRP There's flooding all around Texas, the street behind where I live pretty much disappears",0,NA,0,0,0,0,0
233,233,9.01904E+17,8/27/2017 20:26,IMMIGRANTS LEFT STRANDED AT BUS STATION BY ICE BEFORE HURRICANE HARVEY HIT TEXAS https://t.co/Q97SlVtz3U via @MeanNews247,0,NA,0,0,0,0,0
234,234,9.02052E+17,8/28/2017 6:13,"Projected: ""severe flooding of every structure in Bay City with up to 10 feet of water in downtown."" Mandatory evac. https://t.co/2GPhtkSGvB https://t.co/CIZrb6TWNi",0,NA,1,0,0,0,0
235,235,9.02116E+17,8/28/2017 10:29,HURRICANE HARVEY SEEN FROM THE SPACE STATION https://t.co/BSiXyO5cCY,0,NA,0,0,0,0,0
236,236,9.02077E+17,8/28/2017 7:53,"My papa talking about ""I came to America from Cuba in this boat, you can make it down the street"" first of all nigga...no, that boat old af",0,NA,0,0,0,0,0
237,237,9.01811E+17,8/27/2017 14:19,Sonnnnnnn RT @FOX4: Here's what I-610 looks like in Houston this morning. #Harvey https://t.co/WbXIfH8Xye,0,NA,0,0,0,0,0
238,238,9.02137E+17,8/28/2017 11:54,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck https://t.co/H4sQrwOpKE,0,NA,0,0,0,0,0
239,239,9.01904E+17,8/27/2017 20:26,@CNN interview shows how disaster experience influences risk perception &amp; shelter-in-place local govt advisory failed. #HurricaneHarvey https://t.co/1jVm4NXkTd,0,NA,0,0,0,0,0
240,240,9.02185E+17,8/28/2017 15:03,4055 S braeswood blvd 77025 Please send help! Friend is stuck in flooded apt! #houston @KHOU @citizenservant #harvey,1,NA,0,1,1,1,1
241,241,9.01808E+17,8/27/2017 14:06,@KHOU in Houston is flooded out; they’re broadcasting from a conference room - no longer in their studio; station is a near a flooded bayou. https://t.co/LCs6oz5fOS,0,NA,0,0,0,0,0
242,242,9.02389E+17,8/29/2017 4:33,@CBCNews Is that Thor in a cape? Hurricane. God of Thunder. It equates.,0,NA,0,0,0,0,0
243,243,9.01896E+17,8/27/2017 19:56,No but I have a question and please take no offense... why do y'all place a flag being saved on a pedestal when there's literal flooding+,0,NA,0,0,0,0,0
244,244,9.01881E+17,8/27/2017 18:57,"The left is a Houston freeway on Saturday.

The right is the same road on Sunday morning.

#Harvey #HurricaneHarvey

https://t.co/E4Z7MBQMW4 https://t.co/RheDghFSBz",0,NA,0,0,0,0,0
245,245,9.02166E+17,8/28/2017 13:47,"I'm more upset about dogs being left behind, tied, in Texas during Hurricane Harvey. There's a special place in hell for y'all.",0,NA,0,0,0,0,0
246,246,9.01885E+17,8/27/2017 19:10,Cars trying to drive down the street #HurricaneHarvey #flooding https://t.co/A3kmrnmWPc,0,NA,0,0,0,0,0
247,247,9.01815E+17,8/27/2017 14:34,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck - BuzzFeed News https://t.co/AkMz0vDeCE,0,NA,0,0,0,0,0
248,248,9.02069E+17,8/28/2017 7:22,All mainlines blocked due to high water on I-10 EB at Taylor #traffic https://t.co/vuUN2yElDh,0,NA,0,0,0,0,0
249,249,9.0223E+17,8/28/2017 18:03,"I'm FINALLY getting my sign. C'mon down and see for yourself. 

Putnam Music Exchange LLC
2729 Main Street
Hurricane, WV 25526",0,NA,0,0,0,1,0
250,250,9.02147E+17,8/28/2017 12:34,The Addicks and Barker reservoirs will have a controlled release. Those in Fort Bend County may be effected with flooding. #Harvey,0,NA,0,0,0,0,0
251,251,9.0208E+17,8/28/2017 8:05,All of this hurricane stuff has showed me one thing; Jo and I need our own place because I cannot stand being w.o him,0,NA,0,0,0,0,0
252,252,9.02183E+17,8/28/2017 14:55,Folks and fam that have boats. We need you! @houstonpolice Northeast Station is staging area. Lots of need still out. #txlege #Harvey https://t.co/EVyqQw5xpk,0,NA,0,0,0,0,0
253,253,9.01829E+17,8/27/2017 15:28,Yet College Station is flooding. Apartments are flooding. @TAMU still aint canceling class... https://t.co/L5dLMtVHmM,0,NA,0,0,0,0,0
254,254,9.02351E+17,8/29/2017 2:02,@AllisonHillary7 @kaylaggtx15 We are not in a flood zone but people are flooding here who never have. Brazos runs in the back. Front yard and street flooded.,0,NA,0,0,0,0,0
255,255,9.02318E+17,8/28/2017 23:52,Live at 9 pm est Free money grants for Houston hurricane victims https://t.co/czi0a2imG2 https://t.co/lPtWhx1ApG,0,NA,0,0,0,0,0
256,256,9.02196E+17,8/28/2017 15:46,How come no one has edited a drawing ov harvey price in a cape as a wrestler wiv the ring name hurricane harvey ??,0,NA,0,0,0,0,0
257,257,9.01897E+17,8/27/2017 19:58,The idea of flash flooding is the worst. Below-grade beltway portions flooding and overflowing into the neighborhood,0,NA,0,0,0,0,0
258,258,9.02168E+17,8/28/2017 13:56,My neighborhood isn't flooded we are dry.. just heavy rain the drainage system is on 10... if y'all need a dry place holla @ me,0,NA,0,0,0,0,0
259,259,9.02292E+17,8/28/2017 22:10,"NHC_Atlantic : 4 pm CDT Key messages for #Harvey. Catastrophic flooding continues in SE Texas, flood threat spread… https://t.co/8xmV1vgOqX) https://t.co/m56AOFE3mc",0,NA,0,0,0,0,0
